           S_ALK        S_I      S_ND       S_NH      S_NO       S_O        S_S      X_BA      X_BH       X_I      X_ND       X_P       X_S
t2827   6.598888  35.929858  1.046868  19.620729  0.443384  0.005807   6.784811  0.001078  0.049877  0.018759  0.003126  0.003591  0.024534
t2828   6.598493  35.926787  1.046534  19.621533  0.443455  0.005808   6.780477  0.001078   0.04988   0.01876  0.003125  0.003592   0.02453
t2829   6.598099   35.92372    1.0462  19.622338  0.443526  0.005808   6.776148  0.001078  0.049883  0.018761  0.003124  0.003593  0.024525
t2830   6.597706  35.920659  1.045867  19.623144  0.443597  0.005809   6.771824  0.001078  0.049886  0.018762  0.003122  0.003594  0.024521
t2831   6.597314  35.917603  1.045534  19.623952  0.443668   0.00581   6.767505  0.001078  0.049889  0.018764  0.003121  0.003595  0.024516
t2832   6.596923  35.914552  1.045201  19.624761   0.44374   0.00581    6.76319  0.001079  0.049892  0.018765   0.00312  0.003596  0.024512
t2833   6.596533  35.911507  1.044868  19.625571  0.443811  0.005811    6.75888  0.001079  0.049895  0.018766  0.003119  0.003597  0.024507
t2834   6.596143  35.908467  1.044536  19.626383  0.443882  0.005811   6.754575  0.001079  0.049899  0.018767  0.003118  0.003599  0.024502
t2835   6.595754  35.905432  1.044204  19.627196  0.443953  0.005812   6.750275  0.001079  0.049902  0.018769  0.003117    0.0036  0.024498
t2836   6.595367  35.902403  1.043873  19.628011  0.444024  0.005813    6.74598  0.001079  0.049905   0.01877  0.003116  0.003601  0.024493
t2837    6.59498  35.899379  1.043542  19.628827  0.444096  0.005813    6.74169  0.001079  0.049908  0.018771  0.003115  0.003602  0.024489
t2838   6.594594   35.89636  1.043211  19.629644  0.444167  0.005814   6.737404  0.001079  0.049911  0.018772  0.003113  0.003603  0.024484
t2839   6.594209  35.893347  1.042881  19.630463  0.444238  0.005814   6.733124  0.001079  0.049914  0.018774  0.003112  0.003604   0.02448
t2840   6.593824  35.890339  1.042551  19.631284   0.44431  0.005815   6.728848   0.00108  0.049917  0.018775  0.003111  0.003605  0.024475
t2841   6.593441  35.887337  1.042221  19.632105  0.444381  0.005815   6.724577   0.00108   0.04992  0.018776   0.00311  0.003606   0.02447
t2842   6.593059   35.88434  1.041891  19.632929  0.444452  0.005816   6.720311   0.00108  0.049924  0.018777  0.003109  0.003607  0.024466
t2843   6.592677  35.881349  1.041562  19.633753  0.444523  0.005817   6.716049   0.00108  0.049927  0.018779  0.003108  0.003608  0.024461
t2844   6.592296  35.878363  1.041233   19.63458  0.444595  0.005817   6.711793   0.00108   0.04993   0.01878  0.003107  0.003609  0.024457
t2845   6.591917  35.875383  1.040905  19.635407  0.444666  0.005818   6.707541   0.00108  0.049933  0.018781  0.003106   0.00361  0.024452
t2846   6.591538  35.872409  1.040577  19.636237  0.444737  0.005818   6.703294   0.00108  0.049936  0.018782  0.003104  0.003612  0.024448
t2847    6.59116   35.86944  1.040249  19.637067  0.444809  0.005819   6.699052  0.001081  0.049939  0.018783  0.003103  0.003613  0.024443
t2848   6.590783  35.866476  1.039922    19.6379   0.44488  0.005819   6.694815  0.001081  0.049942  0.018785  0.003102  0.003614  0.024438
t2849   6.590407  35.863519  1.039595  19.638734  0.444952   0.00582   6.690583  0.001081  0.049945  0.018786  0.003101  0.003615  0.024434
t2850   6.590032  35.860567  1.039268  19.639569  0.445023  0.005821   6.686355  0.001081  0.049948  0.018787    0.0031  0.003616  0.024429
t2851   6.589658   35.85762  1.038942  19.640406  0.445094  0.005821   6.682132  0.001081  0.049951  0.018788  0.003099  0.003617  0.024425
t2852   6.589285   35.85468  1.038615  19.641245  0.445166  0.005822   6.677915  0.001081  0.049954   0.01879  0.003098  0.003618   0.02442
t2853   6.588913  35.851745   1.03829  19.642085  0.445237  0.005822   6.673702  0.001081  0.049957  0.018791  0.003097  0.003619  0.024416
t2854   6.588541  35.848815  1.037964  19.642927  0.445309  0.005823   6.669493  0.001081   0.04996  0.018792  0.003096   0.00362  0.024411
t2855   6.588171  35.845892  1.037639   19.64377   0.44538  0.005823    6.66529  0.001082  0.049963  0.018793  0.003094  0.003621  0.024406
t2856   6.587802  35.842974  1.037315  19.644615  0.445452  0.005824   6.661091  0.001082  0.049966  0.018794  0.003093  0.003622  0.024402
t2857   6.587433  35.840062   1.03699  19.645462  0.445523  0.005825   6.656897  0.001082  0.049969  0.018796  0.003092  0.003623  0.024397
t2858   6.587066  35.837156  1.036666   19.64631  0.445595  0.005825   6.652708  0.001082  0.049972  0.018797  0.003091  0.003624  0.024393
t2859   6.586699  35.834256  1.036342  19.647161  0.445666  0.005826   6.648524  0.001082  0.049976  0.018798   0.00309  0.003625  0.024388
t2860   6.586334  35.831361  1.036019  19.648012  0.445738  0.005826   6.644345  0.001082  0.049979  0.018799  0.003089  0.003627  0.024384
t2861   6.585969  35.828472  1.035696  19.648866  0.445809  0.005827    6.64017  0.001082  0.049982    0.0188  0.003088  0.003628  0.024379
t2862   6.585606   35.82559  1.035373  19.649721  0.445881  0.005827      6.636  0.001083  0.049985  0.018802  0.003087  0.003629  0.024374
t2863   6.585243  35.822713  1.035051  19.650578  0.445952  0.005828   6.631835  0.001083  0.049988  0.018803  0.003086   0.00363   0.02437
t2864   6.584881  35.819842  1.034729  19.651436  0.446024  0.005829   6.627675  0.001083  0.049991  0.018804  0.003084  0.003631  0.024365
t2865   6.584521  35.816977  1.034407  19.652297  0.446096  0.005829    6.62352  0.001083  0.049994  0.018805  0.003083  0.003632  0.024361
t2866   6.584161  35.814118  1.034086  19.653159  0.446167   0.00583   6.619369  0.001083  0.049997  0.018806  0.003082  0.003633  0.024356
t2867   6.583803  35.811265  1.033765  19.654023  0.446239   0.00583   6.615223  0.001083      0.05  0.018808  0.003081  0.003634  0.024352
t2868   6.583445  35.808418  1.033445  19.654888  0.446311  0.005831   6.611082  0.001083  0.050003  0.018809   0.00308  0.003635  0.024347
t2869   6.583088  35.805576  1.033124  19.655756  0.446382  0.005831   6.606946  0.001083  0.050006   0.01881  0.003079  0.003636  0.024342
t2870   6.582733  35.802741  1.032804  19.656625  0.446454  0.005832   6.602814  0.001084  0.050009  0.018811  0.003078  0.003637  0.024338
t2871   6.582378  35.799912  1.032485  19.657496  0.446526  0.005832   6.598688  0.001084  0.050011  0.018812  0.003077  0.003638  0.024333
t2872   6.582024  35.797089  1.032165  19.658369  0.446598  0.005833   6.594566  0.001084  0.050014  0.018814  0.003076  0.003639  0.024329
t2873   6.581672  35.794272  1.031847  19.659243  0.446669  0.005834   6.590449  0.001084  0.050017  0.018815  0.003074   0.00364  0.024324
t2874    6.58132  35.791461  1.031528   19.66012  0.446741  0.005834   6.586336  0.001084   0.05002  0.018816  0.003073  0.003642   0.02432
t2875   6.580969  35.788657   1.03121  19.660998  0.446813  0.005835   6.582229  0.001084  0.050023  0.018817  0.003072  0.003643  0.024315
t2876    6.58062  35.785858  1.030892  19.661878  0.446885  0.005835   6.578126  0.001084  0.050026  0.018818  0.003071  0.003644   0.02431
t2877   6.580271  35.783065  1.030574   19.66276  0.446957  0.005836   6.574028  0.001084  0.050029   0.01882   0.00307  0.003645  0.024306
t2878   6.579924  35.780279  1.030257  19.663644  0.447029  0.005836   6.569935  0.001085  0.050032  0.018821  0.003069  0.003646  0.024301
t2879   6.579577  35.777499   1.02994   19.66453    0.4471  0.005837   6.565846  0.001085  0.050035  0.018822  0.003068  0.003647  0.024297
t2880   6.579232  35.774725  1.029624  19.665417  0.447172  0.005838   6.561762  0.001085  0.050038  0.018823  0.003067  0.003648  0.024292
t2881   6.578887  35.771957  1.029308  19.666307  0.447244  0.005838   6.557683  0.001085  0.050041  0.018824  0.003066  0.003649  0.024288
t2882   6.578544  35.769195  1.028992  19.667198  0.447316  0.005839   6.553609  0.001085  0.050044  0.018825  0.003065   0.00365  0.024283
t2883   6.578202   35.76644  1.028677  19.668092  0.447388  0.005839    6.54954  0.001085  0.050047  0.018827  0.003063  0.003651  0.024279
t2884    6.57786   35.76369  1.028361  19.668987   0.44746   0.00584   6.545475  0.001085   0.05005  0.018828  0.003062  0.003652  0.024274
t2885    6.57752  35.760947  1.028047  19.669884  0.447532   0.00584   6.541415  0.001086  0.050053  0.018829  0.003061  0.003653  0.024269
t2886   6.577181  35.758211  1.027732  19.670784  0.447604  0.005841    6.53736  0.001086  0.050056   0.01883   0.00306  0.003654  0.024265
t2887   6.576843   35.75548  1.027418  19.671685  0.447677  0.005841   6.533309  0.001086  0.050059  0.018831  0.003059  0.003655   0.02426
t2888   6.576506  35.752756  1.027104  19.672588  0.447749  0.005842   6.529263  0.001086  0.050062  0.018832  0.003058  0.003656  0.024256
t2889    6.57617  35.750038  1.026791  19.673493  0.447821  0.005843   6.525222  0.001086  0.050064  0.018834  0.003057  0.003657  0.024251
t2890   6.575835  35.747327  1.026478    19.6744  0.447893  0.005843   6.521186  0.001086  0.050067  0.018835  0.003056  0.003659  0.024247
t2891   6.575501  35.744622  1.026165  19.675309  0.447965  0.005844   6.517155  0.001086   0.05007  0.018836  0.003055   0.00366  0.024242
t2892   6.575168  35.741923  1.025853   19.67622  0.448037  0.005844   6.513128  0.001086  0.050073  0.018837  0.003054  0.003661  0.024237
t2893   6.574836  35.739231  1.025541  19.677133   0.44811  0.005845   6.509106  0.001087  0.050076  0.018838  0.003053  0.003662  0.024233
t2894   6.574505  35.736545  1.025229  19.678048  0.448182  0.005845   6.505088  0.001087  0.050079  0.018839  0.003051  0.003663  0.024228
t2895   6.574176  35.733865  1.024918  19.678966  0.448254  0.005846   6.501076  0.001087  0.050082  0.018841   0.00305  0.003664  0.024224
t2896   6.573847  35.731192  1.024607  19.679885  0.448326  0.005846   6.497068  0.001087  0.050085  0.018842  0.003049  0.003665  0.024219
t2897    6.57352  35.728525  1.024297  19.680806  0.448399  0.005847   6.493064  0.001087  0.050088  0.018843  0.003048  0.003666  0.024215
t2898   6.573193  35.725865  1.023986  19.681729  0.448471  0.005847   6.489066  0.001087   0.05009  0.018844  0.003047  0.003667   0.02421
t2899   6.572868  35.723211  1.023677  19.682655  0.448544  0.005848   6.485072  0.001087  0.050093  0.018845  0.003046  0.003668  0.024205
t2900   6.572544  35.720563  1.023367  19.683582  0.448616  0.005849   6.481083  0.001087  0.050096  0.018846  0.003045  0.003669  0.024201
t2901   6.572221  35.717922  1.023058  19.684512  0.448688  0.005849   6.477099  0.001088  0.050099  0.018848  0.003044   0.00367  0.024196
t2902   6.571899  35.715288  1.022749  19.685443  0.448761   0.00585   6.473119  0.001088  0.050102  0.018849  0.003043  0.003671  0.024192
t2903   6.571578   35.71266   1.02244  19.686377  0.448833   0.00585   6.469144  0.001088  0.050105   0.01885  0.003042  0.003672  0.024187
t2904   6.571258  35.710039  1.022132  19.687313  0.448906  0.005851   6.465174  0.001088  0.050108  0.018851   0.00304  0.003673  0.024183
t2905   6.570939  35.707424  1.021825  19.688251  0.448978  0.005851   6.461208  0.001088   0.05011  0.018852  0.003039  0.003674  0.024178
t2906   6.570622  35.704815  1.021517  19.689191  0.449051  0.005852   6.457247  0.001088  0.050113  0.018853  0.003038  0.003675  0.024174
t2907   6.570305  35.702214   1.02121  19.690133  0.449124  0.005852   6.453291  0.001088  0.050116  0.018854  0.003037  0.003676  0.024169
t2908    6.56999  35.699618  1.020903  19.691078  0.449196  0.005853    6.44934  0.001089  0.050119  0.018856  0.003036  0.003677  0.024164
t2909   6.569675   35.69703  1.020597  19.692024  0.449269  0.005854   6.445393  0.001089  0.050122  0.018857  0.003035  0.003679   0.02416
t2910   6.569362  35.694448  1.020291  19.692973  0.449342  0.005854   6.441451  0.001089  0.050125  0.018858  0.003034   0.00368  0.024155
t2911    6.56905  35.691872  1.019985  19.693924  0.449414  0.005855   6.437513  0.001089  0.050128  0.018859  0.003033  0.003681  0.024151
t2912   6.568739  35.689303   1.01968  19.694877  0.449487  0.005855    6.43358  0.001089   0.05013   0.01886  0.003032  0.003682  0.024146
t2913   6.568429  35.686741  1.019375  19.695832   0.44956  0.005856   6.429652  0.001089  0.050133  0.018861  0.003031  0.003683  0.024142
t2914    6.56812  35.684186   1.01907  19.696789  0.449633  0.005856   6.425729  0.001089  0.050136  0.018862   0.00303  0.003684  0.024137
t2915   6.567813  35.681637  1.018766  19.697749  0.449706  0.005857    6.42181  0.001089  0.050139  0.018864  0.003029  0.003685  0.024132
t2916   6.567506  35.679094  1.018462  19.698711  0.449779  0.005857   6.417896   0.00109  0.050142  0.018865  0.003027  0.003686  0.024128
t2917   6.567201  35.676559  1.018158  19.699675  0.449851  0.005858   6.413986   0.00109  0.050144  0.018866  0.003026  0.003687  0.024123
t2918   6.566897   35.67403  1.017855  19.700641  0.449924  0.005858   6.410081   0.00109  0.050147  0.018867  0.003025  0.003688  0.024119
t2919   6.566594  35.671508  1.017552   19.70161  0.449997  0.005859   6.406181   0.00109   0.05015  0.018868  0.003024  0.003689  0.024114
t2920   6.566292  35.668992   1.01725   19.70258   0.45007   0.00586   6.402286   0.00109  0.050153  0.018869  0.003023   0.00369   0.02411
t2921   6.565991  35.666483  1.016947  19.703553  0.450143   0.00586   6.398395   0.00109  0.050156   0.01887  0.003022  0.003691  0.024105
t2922   6.565691  35.663981  1.016646  19.704529  0.450216  0.005861   6.394508   0.00109  0.050158  0.018871  0.003021  0.003692  0.024101
t2923   6.565392  35.661486  1.016344  19.705506   0.45029  0.005861   6.390627   0.00109  0.050161  0.018873   0.00302  0.003693  0.024096
t2924   6.565095  35.658998  1.016043  19.706486  0.450363  0.005862    6.38675  0.001091  0.050164  0.018874  0.003019  0.003694  0.024091
t2925   6.564799  35.656516  1.015742  19.707468  0.450436  0.005862   6.382877  0.001091  0.050167  0.018875  0.003018  0.003695  0.024087
t2926   6.564504  35.654041  1.015442  19.708452  0.450509  0.005863    6.37901  0.001091   0.05017  0.018876  0.003017  0.003696  0.024082
t2927    6.56421  35.651573  1.015142  19.709439  0.450582  0.005863   6.375147  0.001091  0.050172  0.018877  0.003016  0.003697  0.024078
t2928   6.563917  35.649111  1.014842  19.710428  0.450656  0.005864   6.371288  0.001091  0.050175  0.018878  0.003015  0.003698  0.024073
t2929   6.563625  35.646657  1.014543  19.711419  0.450729  0.005864   6.367434  0.001091  0.050178  0.018879  0.003013  0.003699  0.024069
t2930   6.563335  35.644209  1.014244  19.712412  0.450802  0.005865   6.363585  0.001091  0.050181   0.01888  0.003012  0.003701  0.024064
t2931   6.563045  35.641768  1.013945  19.713408  0.450876  0.005865    6.35974  0.001091  0.050183  0.018882  0.003011  0.003702   0.02406
t2932   6.562757  35.639334  1.013647  19.714406  0.450949  0.005866     6.3559  0.001092  0.050186  0.018883   0.00301  0.003703  0.024055
t2933    6.56247  35.636906  1.013349  19.715407  0.451022  0.005867   6.352065  0.001092  0.050189  0.018884  0.003009  0.003704  0.024051
t2934   6.562184  35.634486  1.013051   19.71641  0.451096  0.005867   6.348234  0.001092  0.050192  0.018885  0.003008  0.003705  0.024046
t2935   6.561899  35.632072  1.012754  19.717415  0.451169  0.005868   6.344408  0.001092  0.050194  0.018886  0.003007  0.003706  0.024041
t2936   6.561616  35.629666  1.012457  19.718422  0.451243  0.005868   6.340586  0.001092  0.050197  0.018887  0.003006  0.003707  0.024037
t2937   6.561334  35.627266   1.01216  19.719432  0.451316  0.005869   6.336769  0.001092    0.0502  0.018888  0.003005  0.003708  0.024032
t2938   6.561052  35.624873  1.011864  19.720444   0.45139  0.005869   6.332957  0.001092  0.050203  0.018889  0.003004  0.003709  0.024028
t2939   6.560772  35.622487  1.011568  19.721459  0.451464   0.00587   6.329149  0.001092  0.050205  0.018891  0.003003   0.00371  0.024023
t2940   6.560493  35.620108  1.011273  19.722476  0.451537   0.00587   6.325345  0.001093  0.050208  0.018892  0.003002  0.003711  0.024019
t2941   6.560216  35.617735  1.010978  19.723495  0.451611  0.005871   6.321547  0.001093  0.050211  0.018893  0.003001  0.003712  0.024014
t2942   6.559939   35.61537  1.010683  19.724517  0.451685  0.005871   6.317752  0.001093  0.050214  0.018894  0.002999  0.003713   0.02401
t2943   6.559664  35.613012  1.010388  19.725541  0.451759  0.005872   6.313963  0.001093  0.050216  0.018895  0.002998  0.003714  0.024005
t2944    6.55939   35.61066  1.010094  19.726568  0.451832  0.005873   6.310178  0.001093  0.050219  0.018896  0.002997  0.003715  0.024001
t2945   6.559117  35.608316  1.009801  19.727597  0.451906  0.005873   6.306397  0.001093  0.050222  0.018897  0.002996  0.003716  0.023996
t2946   6.558845  35.605978  1.009507  19.728628   0.45198  0.005874   6.302621  0.001093  0.050224  0.018898  0.002995  0.003717  0.023991
t2947   6.558574  35.603648  1.009214  19.729662  0.452054  0.005874    6.29885  0.001093  0.050227  0.018899  0.002994  0.003718  0.023987
t2948   6.558305  35.601324  1.008921  19.730698  0.452128  0.005875   6.295083  0.001094   0.05023    0.0189  0.002993  0.003719  0.023982
t2949   6.558037  35.599008  1.008629  19.731736  0.452202  0.005875   6.291321  0.001094  0.050233  0.018902  0.002992   0.00372  0.023978
t2950    6.55777  35.596698  1.008337  19.732778  0.452276  0.005876   6.287563  0.001094  0.050235  0.018903  0.002991  0.003721  0.023973
t2951   6.557504  35.594396  1.008045  19.733821   0.45235  0.005876    6.28381  0.001094  0.050238  0.018904   0.00299  0.003722  0.023969
t2952   6.557239    35.5921  1.007754  19.734867  0.452424  0.005877   6.280062  0.001094  0.050241  0.018905  0.002989  0.003723  0.023964
t2953   6.556976  35.589812  1.007463  19.735915  0.452499  0.005877   6.276317  0.001094  0.050243  0.018906  0.002988  0.003724   0.02396
t2954   6.556713   35.58753  1.007173  19.736966  0.452573  0.005878   6.272578  0.001094  0.050246  0.018907  0.002987  0.003725  0.023955
t2955   6.556452  35.585256  1.006882   19.73802  0.452647  0.005878   6.268843  0.001094  0.050249  0.018908  0.002986  0.003726  0.023951
t2956   6.556192  35.582988  1.006593  19.739076  0.452721  0.005879   6.265112  0.001095  0.050251  0.018909  0.002985  0.003728  0.023946
t2957   6.555934  35.580728  1.006303  19.740134  0.452796   0.00588   6.261386  0.001095  0.050254   0.01891  0.002984  0.003729  0.023942
t2958   6.555676  35.578474  1.006014  19.741195   0.45287   0.00588   6.257665  0.001095  0.050257  0.018911  0.002982   0.00373  0.023937
t2959    6.55542  35.576228  1.005725  19.742258  0.452944  0.005881   6.253948  0.001095   0.05026  0.018913  0.002981  0.003731  0.023932
t2960   6.555165  35.573989  1.005437  19.743324  0.453019  0.005881   6.250235  0.001095  0.050262  0.018914   0.00298  0.003732  0.023928
t2961   6.554911  35.571757  1.005149  19.744392  0.453093  0.005882   6.246527  0.001095  0.050265  0.018915  0.002979  0.003733  0.023923
t2962   6.554658  35.569532  1.004861  19.745463  0.453168  0.005882   6.242824  0.001095  0.050268  0.018916  0.002978  0.003734  0.023919
t2963   6.554407  35.567314  1.004573  19.746536  0.453242  0.005883   6.239125  0.001095   0.05027  0.018917  0.002977  0.003735  0.023914
t2964   6.554157  35.565103  1.004286  19.747612  0.453317  0.005883    6.23543  0.001096  0.050273  0.018918  0.002976  0.003736   0.02391
t2965   6.553908  35.562899     1.004   19.74869  0.453391  0.005884    6.23174  0.001096  0.050276  0.018919  0.002975  0.003737  0.023905
t2966    6.55366  35.560702  1.003713  19.749771  0.453466  0.005884   6.228055  0.001096  0.050278   0.01892  0.002974  0.003738  0.023901
t2967   6.553413  35.558513  1.003427  19.750854  0.453541  0.005885   6.224374  0.001096  0.050281  0.018921  0.002973  0.003739  0.023896
t2968   6.553168   35.55633  1.003142   19.75194  0.453616  0.005885   6.220697  0.001096  0.050283  0.018922  0.002972   0.00374  0.023892
t2969   6.552923  35.554155  1.002856  19.753029   0.45369  0.005886   6.217025  0.001096  0.050286  0.018923  0.002971  0.003741  0.023887
t2970   6.552681  35.551987  1.002571   19.75412  0.453765  0.005886   6.213357  0.001096  0.050289  0.018924   0.00297  0.003742  0.023883
t2971   6.552439  35.549826  1.002287  19.755213   0.45384  0.005887   6.209694  0.001096  0.050291  0.018926  0.002969  0.003743  0.023878
t2972   6.552198  35.547672  1.002002  19.756309  0.453915  0.005888   6.206035  0.001097  0.050294  0.018927  0.002968  0.003744  0.023874
t2973   6.551959  35.545525  1.001719  19.757408   0.45399  0.005888   6.202381  0.001097  0.050297  0.018928  0.002967  0.003745  0.023869
t2974   6.551721  35.543386  1.001435  19.758509  0.454065  0.005889   6.198731  0.001097  0.050299  0.018929  0.002966  0.003746  0.023865
t2975   6.551484  35.541253  1.001152  19.759613   0.45414  0.005889   6.195086  0.001097  0.050302   0.01893  0.002964  0.003747   0.02386
t2976   6.551248  35.539128  1.000869  19.760719  0.454215   0.00589   6.191445  0.001097  0.050305  0.018931  0.002963  0.003748  0.023855
t2977   6.551014   35.53701  1.000587  19.761828   0.45429   0.00589   6.187809  0.001097  0.050307  0.018932  0.002962  0.003749  0.023851
t2978   6.550781  35.534899  1.000304   19.76294  0.454365  0.005891   6.184176  0.001097   0.05031  0.018933  0.002961   0.00375  0.023846
t2979   6.550549  35.532795  1.000023  19.764054  0.454441  0.005891   6.180549  0.001097  0.050312  0.018934   0.00296  0.003751  0.023842
t2980   6.550318  35.530699  0.999741   19.76517  0.454516  0.005892   6.176926  0.001098  0.050315  0.018935  0.002959  0.003752  0.023837
t2981   6.550089  35.528609   0.99946   19.76629  0.454591  0.005892   6.173307  0.001098  0.050318  0.018936  0.002958  0.003753  0.023833
t2982    6.54986  35.526527  0.999179  19.767411  0.454666  0.005893   6.169692  0.001098   0.05032  0.018937  0.002957  0.003754  0.023828
t2983   6.549633  35.524452  0.998899  19.768536  0.454742  0.005893   6.166083  0.001098  0.050323  0.018938  0.002956  0.003755  0.023824
t2984   6.549407  35.522385  0.998619  19.769663  0.454817  0.005894   6.162477  0.001098  0.050325   0.01894  0.002955  0.003756  0.023819
t2985   6.549183  35.520324  0.998339  19.770793  0.454893  0.005894   6.158876  0.001098  0.050328  0.018941  0.002954  0.003757  0.023815
t2986    6.54896  35.518271   0.99806  19.771925  0.454968  0.005895   6.155279  0.001098  0.050331  0.018942  0.002953  0.003758   0.02381
t2987   6.548737  35.516225  0.997781   19.77306  0.455044  0.005896   6.151687  0.001098  0.050333  0.018943  0.002952  0.003759  0.023806
t2988   6.548517  35.514186  0.997502  19.774197  0.455119  0.005896   6.148099  0.001099  0.050336  0.018944  0.002951   0.00376  0.023801
t2989   6.548297  35.512154  0.997224  19.775338  0.455195  0.005897   6.144515  0.001099  0.050338  0.018945   0.00295  0.003761  0.023797
t2990   6.548079   35.51013  0.996946   19.77648  0.455271  0.005897   6.140936  0.001099  0.050341  0.018946  0.002949  0.003762  0.023792
t2991   6.547861  35.508113  0.996668  19.777626  0.455346  0.005898   6.137361  0.001099  0.050344  0.018947  0.002948  0.003763  0.023788
t2992   6.547645  35.506103  0.996391  19.778774  0.455422  0.005898   6.133791  0.001099  0.050346  0.018948  0.002947  0.003764  0.023783
t2993   6.547431    35.5041  0.996114  19.779925  0.455498  0.005899   6.130225  0.001099  0.050349  0.018949  0.002946  0.003765  0.023779
t2994   6.547217  35.502105  0.995838  19.781078  0.455574  0.005899   6.126663  0.001099  0.050351   0.01895  0.002945  0.003767  0.023774
t2995   6.547005  35.500117  0.995562  19.782234   0.45565    0.0059   6.123106  0.001099  0.050354  0.018951  0.002944  0.003768   0.02377
t2996   6.546794  35.498136  0.995286  19.783393  0.455726    0.0059   6.119553    0.0011  0.050357  0.018952  0.002943  0.003769  0.023765
t2997   6.546584  35.496162   0.99501  19.784554  0.455802  0.005901   6.116004    0.0011  0.050359  0.018953  0.002941   0.00377  0.023761
t2998   6.546376  35.494196  0.994735  19.785718  0.455878  0.005901    6.11246    0.0011  0.050362  0.018954   0.00294  0.003771  0.023756
t2999   6.546169  35.492237   0.99446  19.786885  0.455954  0.005902    6.10892    0.0011  0.050364  0.018955  0.002939  0.003772  0.023752
t3000   6.545963  35.490285  0.994186  19.788054   0.45603  0.005903   6.105385    0.0011  0.050367  0.018957  0.002938  0.003773  0.023747
t3001   6.545758   35.48834  0.993912  19.789226  0.456106  0.005903   6.101853    0.0011  0.050369  0.018958  0.002937  0.003774  0.023743
t3002   6.545555  35.486403  0.993638  19.790401  0.456182  0.005904   6.098326    0.0011  0.050372  0.018959  0.002936  0.003775  0.023738
t3003   6.545352  35.484473  0.993364  19.791578  0.456259  0.005904   6.094804    0.0011  0.050374   0.01896  0.002935  0.003776  0.023734
t3004   6.545151   35.48255  0.993091  19.792758  0.456335  0.005905   6.091286  0.001101  0.050377  0.018961  0.002934  0.003777  0.023729
t3005   6.544952  35.480635  0.992819  19.793941  0.456411  0.005905   6.087772  0.001101   0.05038  0.018962  0.002933  0.003778  0.023725
t3006   6.544753  35.478727  0.992546  19.795126  0.456488  0.005906   6.084262  0.001101  0.050382  0.018963  0.002932  0.003779   0.02372
t3007   6.544556  35.476826  0.992274  19.796314  0.456564  0.005906   6.080757  0.001101  0.050385  0.018964  0.002931   0.00378  0.023716
t3008    6.54436  35.474932  0.992003  19.797505  0.456641  0.005907   6.077256  0.001101  0.050387  0.018965   0.00293  0.003781  0.023711
t3009   6.544165  35.473046  0.991731  19.798698  0.456717  0.005907   6.073759  0.001101   0.05039  0.018966  0.002929  0.003782  0.023707
t3010   6.543972  35.471167   0.99146  19.799895  0.456794  0.005908   6.070267  0.001101  0.050392  0.018967  0.002928  0.003783  0.023702
t3011    6.54378  35.469296   0.99119  19.801093   0.45687  0.005908   6.066779  0.001101  0.050395  0.018968  0.002927  0.003784  0.023698
t3012   6.543589  35.467431  0.990919  19.802295  0.456947  0.005909   6.063295  0.001102  0.050397  0.018969  0.002926  0.003785  0.023693
t3013   6.543399  35.465574  0.990649  19.803499  0.457024  0.005909   6.059815  0.001102    0.0504   0.01897  0.002925  0.003786  0.023689
t3014    6.54321  35.463725   0.99038  19.804706    0.4571   0.00591    6.05634  0.001102  0.050402  0.018971  0.002924  0.003787  0.023684
t3015   6.543023  35.461882  0.990111  19.805916  0.457177  0.005911   6.052869  0.001102  0.050405  0.018972  0.002923  0.003788   0.02368
t3016   6.542837  35.460047  0.989842  19.807128  0.457254  0.005911   6.049403  0.001102  0.050407  0.018973  0.002922  0.003789  0.023675
t3017   6.542653   35.45822  0.989573  19.808344  0.457331  0.005912    6.04594  0.001102   0.05041  0.018974  0.002921   0.00379  0.023671
t3018   6.542469  35.456399  0.989305  19.809561  0.457408  0.005912   6.042482  0.001102  0.050412  0.018975   0.00292  0.003791  0.023666
t3019   6.542287  35.454586  0.989037  19.810782  0.457485  0.005913   6.039028  0.001102  0.050415  0.018976  0.002919  0.003792  0.023662
t3020   6.542106   35.45278  0.988769  19.812005  0.457562  0.005913   6.035578  0.001103  0.050417  0.018977  0.002918  0.003793  0.023657
t3021   6.541926  35.450982  0.988502  19.813231  0.457639  0.005914   6.032133  0.001103   0.05042  0.018978  0.002917  0.003794  0.023653
t3022   6.541748  35.449191  0.988235   19.81446  0.457716  0.005914   6.028692  0.001103  0.050422  0.018979  0.002916  0.003795  0.023648
t3023   6.541571  35.447407  0.987969  19.815692  0.457793  0.005915   6.025255  0.001103  0.050425  0.018981  0.002915  0.003796  0.023644
t3024   6.541395  35.445631  0.987703  19.816926  0.457871  0.005915   6.021822  0.001103  0.050427  0.018982  0.002914  0.003797  0.023639
t3025    6.54122  35.443862  0.987437  19.818163  0.457948  0.005916   6.018394  0.001103   0.05043  0.018983  0.002913  0.003798  0.023635
t3026   6.541047    35.4421  0.987172  19.819402  0.458025  0.005916    6.01497  0.001103  0.050432  0.018984  0.002912  0.003799   0.02363
t3027   6.540875  35.440345  0.986906  19.820645  0.458103  0.005917    6.01155  0.001103  0.050435  0.018985  0.002911    0.0038  0.023626
t3028   6.540704  35.438598  0.986642   19.82189   0.45818  0.005917   6.008134  0.001103  0.050437  0.018986  0.002909  0.003801  0.023621
